epc_code,product_serial,product_name,hub_type,event_type,event_time
001.8805843.584374.000000012,12,Product 1,Daegu,stock_outbound(Sell),2025-04-04 11:57
001.8805843.584374.000000017,17,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000017,17,Product 1,Yeongju,aggregation,2025-01-21 18:00
001.8805843.584374.000000017,17,Product 1,Yeongju,WMS_inbound,2025-01-21 19:00
001.8805843.584374.000000017,17,Product 1,Yeongju,WMS_outbound,2025-02-12 5:57
001.8805843.584374.000000017,17,Product 1,Daegu,stock_inbound(HUB),2025-02-12 10:49
001.8805843.584374.000000017,17,Product 1,Daegu,stock_outbound(HUB),2025-02-15 2:53
001.8805843.584374.000000017,17,Product 1,Daegu,stock_inbound(Wholesaler),2025-02-15 10:32
001.8805843.584374.000000017,17,Product 1,Daegu,stock_outbound(Wholesaler),2025-03-04 3:41
001.8805843.584374.000000017,17,Product 1,Daegu,stock_inbound(Reseller),2025-03-04 10:29
001.8805843.584374.000000020,20,Product 1,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000020,20,Product 2,Yeongju,aggregation,2025-01-21 18:10
001.8805843.584374.000000020,20,Product 2,Yeongju,WMS_inbound,2025-01-21 19:02
001.8805843.584374.000000020,20,Product 2,Yeongju,WMS_outbound,2025-02-27 6:49
001.8805843.584374.000000020,20,Product 2,Busan,stock_outbound(HUB),2025-03-03 12:29
001.8805843.584374.000000020,20,Product 2,Busan,stock_inbound(Wholesaler),2025-03-03 15:18
001.8805843.584374.000000020,20,Product 2,Busan,stock_outbound(Wholesaler),2025-03-03 20:19
001.8805843.584374.000000020,20,Product 2,Busan,stock_inbound(Reseller),2025-03-04 0:02
001.8805843.584374.000000020,20,Product 2,Busan,stock_outbound(Sell),2025-03-26 14:42
001.8805843.584374.000000024,24,Product 2,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000024,24,Product 2,Yeongju,WMS_inbound,2025-01-21 18:23
001.8805843.584374.000000024,24,Product 2,Yeongju,WMS_outbound,2025-01-30 15:05
001.8805843.584374.000000024,24,Product 2,Busan,stock_inbound(HUB),2025-01-31 1:00
001.8805843.584374.000000024,24,Product 2,Busan,stock_outbound(HUB),2025-03-06 23:00
001.8805843.584374.000000024,24,Product 2,Busan,stock_inbound(Wholesaler),2025-03-07 0:18
001.8805843.584374.000000024,24,Product 2,Busan,stock_outbound(Wholesaler),2025-04-11 23:20
001.8805843.584374.000000024,24,Product 2,Busan,stock_inbound(Reseller),2025-04-12 7:28
001.8805843.584374.000000024,24,Product 2,Busan,stock_outbound(Sell),2025-04-17 15:26
001.8805843.584374.000000029,29,Product 2,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000029,29,Product 2,Yeongju,aggregation,2025-01-21 18:12
001.8805843.584374.000000029,29,Product 2,Yeongju,WMS_inbound,2025-01-21 18:53
001.8805843.584374.000000029,29,Product 2,Yeongju,WMS_outbound,2025-02-18 18:58
001.8805843.584374.000000029,29,Product 2,Busan,stock_outbound(HUB),2025-03-23 0:44
001.8805843.584374.000000029,29,Product 2,Busan,stock_inbound(HUB),2025-02-19 0:50
001.8805843.584374.000000029,29,Product 2,Busan,stock_inbound(Wholesaler),2025-03-23 7:51
001.8805843.584374.000000029,29,Product 2,Busan,stock_outbound(Wholesaler),2025-04-23 22:47
001.8805843.584374.000000029,29,Product 2,Busan,stock_inbound(Reseller),2025-04-24 6:13
001.8805843.584374.000000029,29,Product 2,Busan,stock_outbound(Sell),2025-05-17 12:55
001.8805843.584374.000000032,32,Product 3,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000032,32,Product 3,Yeongju,aggregation,2025-01-21 18:05
001.8805843.584374.000000032,32,Product 3,Yeongju,WMS_inbound,2025-01-21 18:34
001.8805843.584374.000000032,32,Product 3,Yeongju,WMS_outbound,2025-01-27 5:08
001.8805843.584374.000000032,32,Product 3,Daegu,stock_inbound(HUB),2025-01-27 7:12
001.8805843.584374.000000032,32,Product 3,Daegu,stock_outbound(HUB),2025-02-02 1:17
001.8805843.584374.000000032,32,Product 3,Daegu,stock_outbound(Wholesaler),2025-02-19 10:09
001.8805843.584374.000000032,32,Product 3,Daegu,stock_inbound(Wholesaler),2025-02-02 10:06
001.8805843.584374.000000032,32,Product 3,Daegu,stock_inbound(Reseller),2025-02-19 17:49
001.8805843.584374.000000032,32,Product 3,Daegu,stock_outbound(Sell),2025-03-12 13:25
001.8805843.584374.000000035,35,Product 3,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000035,35,Product 3,Yeongju,aggregation,2025-01-21 18:05
001.8805843.584374.000000035,35,Product 3,Yeongju,WMS_inbound,2025-01-21 19:05
001.8805843.584374.000000035,35,Product 3,Yeongju,illegal_transfer,2025-02-04 11:56
001.8805843.584374.000000035,35,Product 3,Seoul,stock_inbound(HUB),2025-02-04 15:49
001.8805843.584374.000000035,35,Product 3,Seoul,stock_outbound(HUB),2025-02-25 14:56
001.8805843.584374.000000035,35,Product 3,Seoul,stock_inbound(Wholesaler),2025-02-25 17:20
001.8805843.584374.000000035,35,Product 3,Seoul,stock_outbound(Wholesaler),2025-03-17 4:44
001.8805843.584374.000000035,35,Product 3,Seoul,stock_inbound(Reseller),2025-03-17 9:34
001.8805843.584374.000000035,35,Product 3,Seoul,stock_outbound(Sell),2025-03-18 17:47
001.8805843.584374.000000038,38,Product 4,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000038,38,Product 4,Yeongju,aggregation,2025-01-21 18:17
001.8805843.584374.000000038,38,Product 4,Yeongju,WMS_inbound,2025-01-21 18:56
001.8805843.584374.000000038,38,Product 4,Yeongju,WMS_outbound,2025-02-06 5:20
001.8805843.584374.000000038,38,Product 4,Gwangju,illegal_transfer,2025-02-06 8:30
001.8805843.584374.000000038,38,Product 4,Gwangju,stock_outbound(HUB),2025-02-18 2:01
001.8805843.584374.000000038,38,Product 4,Gwangju,stock_inbound(Wholesaler),2025-02-18 3:50
001.8805843.584374.000000038,38,Product 4,Gwangju,stock_outbound(Wholesaler),2025-03-07 5:27
001.8805843.584374.000000038,38,Product 4,Gwangju,stock_inbound(Reseller),2025-03-07 11:09
001.8805843.584374.000000038,38,Product 4,Gwangju,stock_outbound(Sell),2025-03-28 10:02
001.8805843.584374.000000045,45,Product 4,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000045,45,Product 4,Yeongju,custom_inbound,2025-01-21 18:15
001.8805843.584374.000000045,45,Product 4,Yeongju,WMS_inbound,2025-01-21 18:54
001.8805843.584374.000000045,45,Product 4,Yeongju,WMS_outbound,2025-01-25 16:31
001.8805843.584374.000000045,45,Product 4,Seoul,stock_inbound(HUB),2025-01-25 19:33
001.8805843.584374.000000045,45,Product 4,Seoul,stock_outbound(HUB),2025-03-01 20:11
001.8805843.584374.000000045,45,Product 4,Seoul,stock_inbound(Wholesaler),2025-03-02 2:30
001.8805843.584374.000000045,45,Product 4,Seoul,stock_outbound(Wholesaler),2025-03-29 20:19
001.8805843.584374.000000045,45,Product 4,Seoul,stock_inbound(Reseller),2025-03-29 21:36
001.8805843.584374.000000045,45,Product 4,Seoul,stock_outbound(Sell),2025-04-06 15:08
001.8805843.584374.000000047,47,Product 4,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000047,47,Product 4,Yeongju,custom_inbound,2025-01-21 18:08
001.8805843.584374.000000047,47,Product 4,Yeongju,WMS_inbound,2025-01-21 18:31
001.8805843.584374.000000047,47,Product 4,Yeongju,WMS_outbound,2025-02-15 21:28
001.8805843.584374.000000047,47,Product 4,Daejeon,stock_inbound(HUB),2025-02-16 5:22
001.8805843.584374.000000047,47,Product 4,Daejeon,stock_outbound(HUB),2025-03-05 0:43
001.8805843.584374.000000047,47,Product 4,Daejeon,stock_inbound(Wholesaler),2025-03-05 6:35
001.8805843.584374.000000047,47,Product 4,Daejeon,stock_outbound(Wholesaler),2025-04-05 14:38
001.8805843.584374.000000047,47,Product 4,Daejeon,stock_inbound(Reseller),2025-04-05 18:06
001.8805843.584374.000000047,47,Product 4,Daejeon,stock_outbound(Sell),2025-04-08 6:35
001.8805843.584374.000000049,49,Product 5,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000049,49,Product 5,Yeongju,aggregation,2025-01-21 18:12
001.8805843.584374.000000049,49,Product 5,Yeongju,WMS_inbound,2025-01-21 18:44
001.8805843.584374.000000049,49,Product 5,Yeongju,WMS_outbound,2025-01-24 16:43
001.8805843.584374.000000049,49,Product 5,Seoul,stock_inbound(HUB),2025-01-24 21:05
002.8805843.584374.000454454,49,Product 5,Seoul,stock_outbound(HUB),2025-02-18 20:46
001.8805843.584374.000000049,49,Product 5,Seoul,stock_inbound(Wholesaler),2025-02-19 0:59
001.8805843.584374.000000049,49,Product 5,Seoul,stock_outbound(Wholesaler),2025-03-01 10:00
001.8805843.584374.000000049,49,Product 5,Seoul,stock_inbound(Reseller),2025-03-01 12:19
001.8805843.584374.000000049,49,Product 5,Seoul,stock_outbound(Sell),2025-03-06 1:42
001.8805843.584374.000000055,55,Product 5,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000055,55,Product 5,Yeongju,custom_inbound,2025-01-21 18:12
001.8805843.584374.000000055,55,Product 5,Yeongju,WMS_inbound,2025-01-21 18:53
001.8805843.584374.000000055,55,Product 5,Yeongju,WMS_outbound,2025-02-02 11:47
001.8805843.584374.000000055,55,Product 5,Daegu,stock_inbound(HUB),2025-02-02 20:57
001.8805843.584374.000000055,55,Product 5,Daegu,stock_outbound(HUB),2025-02-07 5:53
001.8805843.584374.000000055,55,Product 5,Daegu,stock_inbound(Wholesaler),2025-02-07 8:07
001.8805843.584374.000000055,55,Product 5,Daegu,stock_outbound(Wholesaler),2025-02-12 18:21
001.8805843.584374.000000055,55,Product 5,Daegu,stock_inbound(Reseller),2025-02-12 21:31
001.8805843.584374.000000055,55,Product 5,Daegu,stock_outbound(Sell),2025-03-04 3:54
001.8805843.584374.000000058,58,Product 6,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000058,58,Product 6,Yeongju,aggregation,2025-01-21 18:17
001.8805843.584374.000000058,58,Product 6,Yeongju,WMS_inbound,2025-01-21 19:15
001.8805843.584374.000000058,58,Product 6,Yeongju,WMS_outbound,2025-02-03 14:12
001.8805843.584374.000000058,58,Product 6,Daejeon,stock_inbound(HUB),2025-02-03 20:34
001.8805843.584374.000005458,58,Product 6,Daejeon,stock_outbound(HUB),2025-03-04 8:29
001.8805843.584374.000000058,58,Product 6,Daejeon,stock_inbound(Wholesaler),2025-03-04 10:33
001.8805843.584374.000000058,58,Product 6,Daejeon,stock_outbound(Wholesaler),2025-04-07 3:02
001.8805843.584374.000000058,58,Product 6,Daejeon,stock_inbound(Reseller),2025-04-07 8:58
001.8805843.584374.000000058,58,Product 6,Daejeon,stock_outbound(Sell),2025-04-23 14:51
001.8805843.584374.000000061,61,Product 6,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000061,61,Product 6,Yeongju,aggregation,2025-01-21 18:00
001.8805843.584374.000000061,61,Product 6,Yeongju,WMS_inbound,2028-01-21 18:14
001.8805843.584374.000000061,61,Product 6,Yeongju,WMS_outbound,2025-02-02 18:19
001.8805843.584374.000000061,61,Product 6,Busan,stock_outbound(HUB),2025-02-09 17:57
001.8805843.584374.000000061,61,Product 6,Busan,stock_inbound(Wholesaler),2025-02-09 19:10
001.8805843.584374.000000061,61,Product 6,Busan,stock_outbound(Wholesaler),2025-02-27 20:01
001.8805843.584374.000000061,61,Product 6,Busan,stock_inbound(Reseller),2025-02-27 22:38
001.8805843.584374.000000061,61,Product 6,Busan,stock_outbound(Sell),2025-03-29 14:24
001.8805843.584374.000000065,65,Product 6,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000065,65,Product 6,Yeongju,aggregation,2025-01-21 18:19
001.8805843.584374.000000065,65,Product 6,Yeongju,WMS_inbound,2025-01-21 18:29
001.8805843.584374.000000065,65,Product 6,Yeongju,WMS_outbound,2025-02-09 9:56
001.8805843.584374.000000065,65,Product 6,Busan,stock_inbound(HUB),2028-02-09 17:20
001.8805843.584374.000000065,65,Product 6,Busan,stock_outbound(HUB),2025-02-24 13:45
001.8805843.584374.000000065,65,Product 6,Busan,stock_inbound(Wholesaler),2025-02-24 22:45
001.8805843.584374.000000065,65,Product 6,Busan,stock_outbound(Wholesaler),2025-03-18 11:50
001.8805843.584374.000000065,65,Product 6,Busan,stock_inbound(Reseller),2025-03-18 15:19
001.8805843.584374.000000065,65,Product 6,Busan,stock_outbound(Sell),2025-04-01 6:35
001.8805843.584374.000000069,69,Product 6,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000069,69,Product 6,Yeongju,aggregation,2025-01-21 18:24
001.8805843.584374.000000069,69,Product 6,Yeongju,WMS_inbound,2025-01-21 19:09
001.8805843.584374.000000069,69,Product 6,Yeongju,WMS_outbound,2025-02-21 5:13
001.8805843.584374.000000069,69,Product 6,Gwangju,stock_inbound(HUB),2028-02-21 8:36
001.8805843.584374.000000069,69,Product 6,Gwangju,stock_outbound(HUB),2025-03-07 3:56
001.8805843.584374.000000069,69,Product 6,Gwangju,stock_inbound(Wholesaler),2025-03-07 12:19
001.8805843.584374.000000069,69,Product 6,Gwangju,stock_outbound(Wholesaler),2025-03-07 20:09
001.8805843.584374.000000069,69,Product 6,Gwangju,stock_inbound(Reseller),2025-03-08 1:23
001.8805843.584374.000000069,69,Product 6,Gwangju,stock_outbound(Sell),2025-03-21 18:06
001.8805843.584374.000000070,70,Product 6,Yeongju,commissioning,2025-01-21 17:54
001.8805843.584374.000000070,70,Product 6,Yeongju,aggregation,2025-01-21 18:20
001.8805843.584374.000000070,70,Product 6,Yeongju,WMS_inbound,2025-01-21 19:20
001.8805843.584374.000000070,70,Product 6,Yeongju,WMS_outbound,2025-02-06 2:28
001.8805843.584374.000000070,70,Product 6,Gwangju,stock_outbound(HUB),2025-02-21 11:48
001.8805843.584374.000000070,70,Product 6,Gwangju,stock_inbound(Wholesaler),2025-02-21 17:27
001.8805843.584374.000000070,70,Product 6,Gwangju,stock_outbound(Wholesaler),2025-03-09 17:42
001.8805843.584374.000000070,70,Product 6,Gwangju,stock_inbound(Reseller),2025-03-10 0:39
001.8805843.584374.000000070,70,Product 6,Gwangju,stock_outbound(Sell),2025-03-28 9:35
